student_id,course_id,session_start,session_end,page_views,downloads,forum_posts
LMS-2003,COURSE-002,2025-02-11 11:33:00,2025-02-11 14:07:00,46.0,6,4
LMS-2003,COURSE-008,2025-04-28 14:27:00,2025-04-28 17:13:00,5.0,3,3
LMS-2003,COURSE-005,2024-11-19 20:41:00,2024-11-19 21:32:00,5.0,4,3
LMS-2003,COURSE-004,2025-02-11 13:46:00,2025-02-11 14:53:00,5.0,7,4
LMS-2003,COURSE-008,2024-09-30 12:12:00,2024-09-30 13:08:00,,6,3
LMS-2004,COURSE-002,2024-12-08 10:50:00,2024-12-08 11:59:00,46.0,5,4
LMS-2004,COURSE-006,2024-10-01 12:24:00,2024-10-01 12:29:00,17.0,8,0
LMS-2004,COURSE-002,2024-09-15 17:16:00,2024-09-15 18:16:00,1.0,2,3
LMS-2004,COURSE-010,2024-11-21 11:13:00,2024-11-21 11:48:00,18.0,2,1
LMS-2004,COURSE-003,2024-12-12 12:34:00,2024-12-12 15:24:00,29.0,6,3
LMS-2004,COURSE-008,2024-10-09 16:35:00,2024-10-09 18:41:00,46.0,7,1
LMS-2004,COURSE-005,2025-01-10 15:58:00,2025-01-10 17:02:00,1.0,3,1
LMS-2004,COURSE-004,2024-09-20 11:20:00,2024-09-20 13:13:00,31.0,7,2
LMS-2004,COURSE-004,2024-09-13 15:09:00,2024-09-13 17:49:00,1.0,3,1
LMS-2004,COURSE-003,2025-04-03 10:24:00,2025-04-03 12:10:00,17.0,7,2
LMS-2004,COURSE-009,2025-03-10 15:42:00,2025-03-10 17:28:00,28.0,3,3
LMS-2004,COURSE-001,2025-01-23 10:26:00,2025-01-23 12:58:00,34.0,1,2
LMS-2004,COURSE-001,2025-02-24 17:11:00,2025-02-24 17:52:00,44.0,1,3
LMS-2004,COURSE-001,2024-10-28 07:19:00,2024-10-28 07:26:00,28.0,5,0
LMS-2004,COURSE-009,2024-12-30 12:43:00,2024-12-30 14:13:00,13.0,7,3
LMS-2004,COURSE-002,2025-04-25 14:09:00,2025-04-25 15:59:00,16.0,9,0
LMS-2004,COURSE-002,2025-04-06 20:06:00,2025-04-06 20:26:00,38.0,9,2
LMS-2004,COURSE-003,2025-02-08 18:12:00,2025-02-08 19:59:00,46.0,5,4
LMS-2004,COURSE-003,2025-01-25 18:23:00,2025-01-25 20:59:00,49.0,6,0
LMS-2004,COURSE-008,2024-09-01 09:51:00,2024-09-01 10:07:00,38.0,9,2
LMS-2004,COURSE-009,2025-04-15 08:26:00,2025-04-15 09:27:00,10.0,7,3
LMS-2004,COURSE-005,2025-02-18 13:12:00,2025-02-18 14:10:00,35.0,4,4
LMS-2004,COURSE-005,2024-11-26 10:36:00,2024-11-26 12:42:00,34.0,1,0
LMS-2004,COURSE-005,2024-10-19 08:12:00,2024-10-19 10:29:00,17.0,7,0
LMS-2004,COURSE-008,2024-10-18 20:15:00,2024-10-18 22:48:00,31.0,5,3
LMS-2004,COURSE-001,2024-09-06 08:45:00,2024-09-06 11:20:00,,5,4
LMS-2004,COURSE-003,2025-03-28 07:21:00,2025-03-28 09:30:00,11.0,3,1
LMS-2004,COURSE-005,2024-09-28 18:46:00,2024-09-28 21:37:00,7.0,9,2
LMS-2004,COURSE-010,2025-01-30 13:04:00,2025-01-30 13:59:00,21.0,0,3
LMS-2004,COURSE-001,2024-11-30 10:25:00,2024-11-30 10:30:00,8.0,5,3
LMS-2004,COURSE-003,2025-02-10 07:08:00,2025-02-10 09:14:00,46.0,6,3
LMS-2004,COURSE-005,2024-10-31 14:26:00,2024-10-31 16:46:00,29.0,9,2
LMS-2004,COURSE-006,2025-02-28 08:25:00,2025-02-28 08:59:00,44.0,6,4
LMS-2004,COURSE-008,2025-03-01 15:10:00,2025-03-01 15:35:00,32.0,8,3
LMS-2004,COURSE-003,2024-09-10 12:36:00,2024-09-10 14:04:00,39.0,9,2
LMS-2004,COURSE-003,2024-09-02 21:18:00,2024-09-02 23:56:00,45.0,1,1
LMS-2004,COURSE-002,2025-02-05 19:20:00,2025-02-05 21:45:00,29.0,5,1
LMS-2004,COURSE-002,2025-04-27 21:47:00,2025-04-27 23:11:00,1.0,4,3
LMS-2004,COURSE-006,2024-09-03 09:52:00,2024-09-03 11:12:00,35.0,7,1
LMS-2004,COURSE-002,2025-02-25 08:55:00,2025-02-25 09:02:00,27.0,4,1
LMS-2005,COURSE-004,2025-02-18 20:58:00,2025-02-18 23:05:00,16.0,9,2
LMS-2005,COURSE-003,2024-11-10 14:26:00,2024-11-10 14:56:00,44.0,4,3
LMS-2005,COURSE-009,2024-12-07 15:30:00,2024-12-07 17:58:00,20.0,4,3
LMS-2005,COURSE-007,2025-03-29 11:49:00,2025-03-29 12:52:00,32.0,2,2
LMS-2005,COURSE-010,2025-02-18 09:22:00,2025-02-18 10:11:00,5.0,3,4
LMS-2005,COURSE-001,2025-02-14 09:50:00,2025-02-14 12:25:00,13.0,1,0
LMS-2005,COURSE-008,2024-12-26 13:09:00,2024-12-26 14:57:00,40.0,0,0
LMS-2005,COURSE-009,2024-10-11 11:07:00,2024-10-11 12:48:00,20.0,9,1
LMS-2005,COURSE-003,2025-01-12 15:27:00,2025-01-12 16:29:00,,4,3
LMS-2005,COURSE-004,2025-04-28 15:38:00,2025-04-28 18:07:00,21.0,1,2
LMS-2005,COURSE-005,2024-09-19 20:27:00,2024-09-19 22:12:00,36.0,5,4
LMS-2005,COURSE-006,2025-01-15 15:46:00,2025-01-15 16:46:00,12.0,0,2
LMS-2005,COURSE-006,2024-10-14 11:08:00,2024-10-14 14:00:00,46.0,9,3
LMS-2005,COURSE-004,2025-03-11 19:11:00,2025-03-11 20:11:00,15.0,8,1
LMS-2005,COURSE-008,2025-01-04 18:39:00,2025-01-04 20:14:00,34.0,5,0
LMS-2005,COURSE-003,2025-02-04 08:27:00,2025-02-04 08:52:00,49.0,6,4
LMS-2005,COURSE-010,2024-12-10 10:09:00,2024-12-10 11:37:00,38.0,4,4
LMS-2005,COURSE-006,2024-12-25 13:55:00,2024-12-25 14:45:00,26.0,3,3
LMS-2005,COURSE-006,2024-12-05 08:54:00,2024-12-05 11:19:00,3.0,7,0
LMS-2005,COURSE-009,2025-02-15 19:52:00,2025-02-15 21:22:00,8.0,8,4
LMS-2005,COURSE-009,2024-09-26 07:12:00,2024-09-26 09:24:00,12.0,6,4
LMS-2005,COURSE-003,2025-02-08 09:19:00,2025-02-08 10:14:00,9.0,9,0
LMS-2005,COURSE-004,2024-09-07 10:09:00,2024-09-07 10:18:00,36.0,3,0
LMS-2005,COURSE-001,2024-12-01 08:21:00,2024-12-01 10:51:00,7.0,6,4
LMS-2005,COURSE-007,2024-10-08 19:50:00,2024-10-08 21:02:00,15.0,0,1
LMS-2005,COURSE-005,2025-02-15 09:32:00,2025-02-15 10:34:00,25.0,9,2
LMS-2005,COURSE-005,2025-04-02 14:30:00,2025-04-02 14:36:00,28.0,0,4
LMS-2005,COURSE-001,2024-11-11 20:58:00,2024-11-11 23:48:00,8.0,8,0
LMS-2005,COURSE-001,2024-10-01 09:50:00,2024-10-01 12:39:00,22.0,6,3
LMS-2005,COURSE-007,2025-01-20 15:09:00,2025-01-20 16:08:00,40.0,8,2
LMS-2005,COURSE-005,2024-10-07 13:07:00,2024-10-07 13:58:00,32.0,1,2
LMS-2005,COURSE-008,2025-02-05 16:50:00,2025-02-05 18:30:00,22.0,1,1
LMS-2005,COURSE-007,2025-02-12 21:31:00,2025-02-12 22:00:00,13.0,7,2
LMS-2005,COURSE-005,2024-11-11 13:33:00,2024-11-11 13:58:00,4.0,0,4
LMS-2005,COURSE-001,2025-02-19 10:13:00,2025-02-19 12:35:00,1.0,4,2
LMS-2005,COURSE-009,2024-12-16 20:15:00,2024-12-16 21:08:00,4.0,1,0
LMS-2005,COURSE-009,2024-12-21 14:21:00,2024-12-21 15:43:00,38.0,2,3
LMS-2005,COURSE-002,2025-04-02 08:27:00,2025-04-02 11:24:00,30.0,8,1
LMS-2005,COURSE-002,2024-10-10 13:24:00,2024-10-10 15:09:00,35.0,2,0
LMS-2005,COURSE-005,2024-12-14 21:39:00,2024-12-14 21:59:00,12.0,0,3
LMS-2005,COURSE-008,2025-04-24 12:47:00,2025-04-24 15:37:00,34.0,6,2
LMS-2005,COURSE-006,2024-12-10 20:13:00,2024-12-10 20:27:00,16.0,5,1
LMS-2005,COURSE-004,2024-09-30 20:59:00,2024-09-30 22:04:00,10.0,4,4
LMS-2005,COURSE-004,2025-03-03 20:10:00,2025-03-03 21:14:00,45.0,0,2
LMS-2005,COURSE-004,2025-02-19 14:51:00,2025-02-19 15:32:00,14.0,9,4
LMS-2005,COURSE-005,2024-10-14 21:37:00,2024-10-14 22:15:00,,6,0
LMS-2005,COURSE-005,2024-12-25 09:46:00,2024-12-25 10:56:00,12.0,5,3
LMS-2005,COURSE-004,2025-01-10 15:14:00,2025-01-10 18:12:00,32.0,2,2
LMS-2005,COURSE-004,2024-10-19 14:48:00,2024-10-19 15:50:00,29.0,7,1
LMS-2005,COURSE-009,2024-10-11 20:28:00,2024-10-11 23:03:00,11.0,5,2
LMS-2005,COURSE-001,2024-11-04 17:58:00,2024-11-04 19:13:00,40.0,6,4
LMS-2005,COURSE-006,2024-11-17 16:50:00,2024-11-17 17:11:00,11.0,9,3
LMS-2005,COURSE-004,2025-01-21 08:47:00,2025-01-21 09:41:00,27.0,0,2
LMS-2005,COURSE-002,2024-09-01 11:06:00,2024-09-01 11:50:00,3.0,9,2
LMS-2005,COURSE-001,2024-10-18 16:05:00,2024-10-18 18:10:00,12.0,7,2
LMS-2005,COURSE-004,2024-11-17 16:16:00,2024-11-17 16:56:00,8.0,9,0
LMS-2005,COURSE-003,2025-03-15 19:46:00,2025-03-15 20:48:00,31.0,4,1
LMS-2005,COURSE-009,2024-09-12 18:02:00,2024-09-12 18:54:00,14.0,7,2
LMS-2005,COURSE-005,2024-09-17 11:21:00,2024-09-17 13:17:00,31.0,6,3
LMS-2005,COURSE-010,2025-03-06 13:33:00,2025-03-06 14:19:00,32.0,3,1
LMS-2005,COURSE-006,2025-04-24 08:03:00,2025-04-24 08:36:00,38.0,7,3
LMS-2005,COURSE-009,2025-02-12 10:31:00,2025-02-12 10:54:00,5.0,3,2
LMS-2005,COURSE-005,2025-02-09 12:46:00,2025-02-09 15:13:00,34.0,4,3
LMS-2005,COURSE-008,2024-09-15 07:23:00,2024-09-15 09:28:00,23.0,6,1
LMS-2005,COURSE-006,2024-10-29 19:47:00,2024-10-29 20:24:00,9.0,6,3
LMS-2005,COURSE-006,2024-11-24 19:48:00,2024-11-24 20:50:00,43.0,3,2
LMS-2005,COURSE-006,2025-04-24 07:42:00,2025-04-24 08:05:00,48.0,6,2
LMS-2005,COURSE-008,2024-11-23 13:41:00,2024-11-23 13:57:00,10.0,8,0
LMS-2005,COURSE-010,2025-01-07 18:12:00,2025-01-07 19:41:00,16.0,0,0
LMS-2005,COURSE-003,2025-04-14 21:02:00,2025-04-14 21:20:00,,2,1
LMS-2005,COURSE-006,2024-11-30 10:57:00,2024-11-30 12:37:00,33.0,5,4
LMS-2006,COURSE-008,2025-02-15 21:24:00,2025-02-15 23:51:00,8.0,3,0
LMS-2006,COURSE-002,2025-02-11 16:54:00,2025-02-11 19:44:00,42.0,6,3
LMS-2006,COURSE-007,2025-03-04 07:40:00,2025-03-04 10:27:00,22.0,8,0
LMS-2006,COURSE-009,2025-01-26 11:28:00,2025-01-26 11:36:00,37.0,8,1
LMS-2006,COURSE-009,2024-11-25 13:18:00,2024-11-25 16:17:00,4.0,3,2
LMS-2006,COURSE-002,2024-10-02 12:24:00,2024-10-02 13:38:00,15.0,6,0
LMS-2006,COURSE-007,2025-03-30 15:21:00,2025-03-30 16:23:00,49.0,8,2
LMS-2006,COURSE-007,2024-10-04 18:13:00,2024-10-04 19:24:00,19.0,1,3
LMS-2006,COURSE-001,2024-11-12 09:29:00,2024-11-12 11:24:00,9.0,2,4
LMS-2006,COURSE-009,2024-12-09 09:46:00,2024-12-09 12:16:00,1.0,6,0
LMS-2006,COURSE-003,2024-10-04 17:45:00,2024-10-04 19:57:00,5.0,9,3
LMS-2006,COURSE-002,2025-04-28 14:27:00,2025-04-28 16:36:00,8.0,8,0
LMS-2006,COURSE-007,2024-09-24 10:28:00,2024-09-24 11:43:00,16.0,9,3
LMS-2006,COURSE-009,2024-09-15 17:39:00,2024-09-15 18:31:00,42.0,0,3
LMS-2006,COURSE-009,2024-09-12 09:43:00,2024-09-12 10:08:00,29.0,5,0
LMS-2006,COURSE-006,2024-12-23 14:58:00,2024-12-23 15:17:00,47.0,6,4
LMS-2006,COURSE-007,2024-12-01 20:43:00,2024-12-01 22:05:00,5.0,6,3
LMS-2006,COURSE-005,2024-10-07 18:41:00,2024-10-07 20:26:00,19.0,4,3
LMS-2006,COURSE-005,2024-09-11 09:23:00,2024-09-11 10:30:00,43.0,6,2
LMS-2006,COURSE-009,2024-10-18 21:23:00,2024-10-19 00:18:00,46.0,5,1
LMS-2006,COURSE-006,2025-01-16 13:39:00,2025-01-16 16:13:00,18.0,9,4
LMS-2006,COURSE-005,2025-01-11 20:26:00,2025-01-11 22:40:00,22.0,2,2
LMS-2006,COURSE-009,2024-09-19 12:31:00,2024-09-19 14:40:00,2.0,5,2
LMS-2006,COURSE-010,2024-11-29 11:29:00,2024-11-29 13:29:00,44.0,1,2
LMS-2006,COURSE-010,2025-04-16 21:08:00,2025-04-16 21:34:00,3.0,6,3
LMS-2006,COURSE-009,2024-10-04 13:51:00,2024-10-04 14:01:00,43.0,6,0
LMS-2006,COURSE-006,2025-04-17 07:07:00,2025-04-17 08:35:00,31.0,6,4
LMS-2006,COURSE-001,2025-04-27 21:08:00,2025-04-27 21:41:00,24.0,6,2
LMS-2006,COURSE-001,2025-01-04 07:16:00,2025-01-04 09:28:00,43.0,8,3
LMS-2006,COURSE-006,2024-09-27 11:44:00,2024-09-27 12:51:00,17.0,7,2
LMS-2006,COURSE-006,2024-12-17 07:30:00,2024-12-17 08:32:00,29.0,3,2
LMS-2006,COURSE-006,2024-12-07 12:17:00,2024-12-07 14:53:00,22.0,1,0
LMS-2006,COURSE-003,2025-03-25 11:42:00,2025-03-25 13:29:00,25.0,3,0
LMS-2006,COURSE-010,2025-03-12 21:24:00,2025-03-12 22:18:00,18.0,8,1
LMS-2006,COURSE-005,2025-01-29 14:48:00,2025-01-29 14:58:00,7.0,9,3
LMS-2006,COURSE-004,2025-02-12 20:42:00,2025-02-12 21:46:00,18.0,9,0
LMS-2006,COURSE-008,2024-12-24 13:05:00,2024-12-24 15:57:00,26.0,3,3
LMS-2006,COURSE-004,2025-04-13 11:48:00,2025-04-13 12:46:00,,6,4
LMS-2006,COURSE-008,2024-09-11 16:12:00,2024-09-11 16:45:00,27.0,6,4
LMS-2006,COURSE-005,2025-01-06 09:46:00,2025-01-06 12:17:00,2.0,6,2
LMS-2006,COURSE-007,2024-09-26 10:39:00,2024-09-26 12:08:00,8.0,7,0
LMS-2006,COURSE-009,2025-03-19 11:29:00,2025-03-19 13:59:00,10.0,9,0
LMS-2006,COURSE-008,2024-12-26 14:32:00,2024-12-26 15:38:00,32.0,1,1
LMS-2006,COURSE-010,2024-11-03 10:10:00,2024-11-03 13:03:00,19.0,8,4
LMS-2006,COURSE-009,2024-11-17 11:55:00,2024-11-17 12:23:00,18.0,8,0
LMS-2006,COURSE-004,2025-01-30 10:03:00,2025-01-30 10:21:00,14.0,9,1
LMS-2006,COURSE-005,2024-10-14 17:52:00,2024-10-14 19:38:00,5.0,4,1
LMS-2006,COURSE-010,2025-03-09 16:20:00,2025-03-09 16:49:00,38.0,0,0
LMS-2006,COURSE-009,2024-12-16 14:41:00,2024-12-16 15:33:00,30.0,5,1
LMS-2006,COURSE-009,2024-12-24 16:23:00,2024-12-24 17:59:00,25.0,0,0
LMS-2007,COURSE-003,2024-11-12 08:32:00,2024-11-12 10:29:00,1.0,3,1
LMS-2007,COURSE-002,2024-09-20 14:28:00,2024-09-20 16:30:00,5.0,8,2
LMS-2007,COURSE-006,2025-03-07 08:01:00,2025-03-07 10:56:00,23.0,7,0
LMS-2007,COURSE-008,2025-04-25 09:57:00,2025-04-25 11:57:00,10.0,9,1
LMS-2007,COURSE-008,2024-11-03 16:05:00,2024-11-03 18:05:00,15.0,0,0
LMS-2007,COURSE-010,2025-01-06 17:46:00,2025-01-06 18:18:00,9.0,3,1
LMS-2007,COURSE-001,2024-09-12 19:35:00,2024-09-12 22:22:00,18.0,8,2
LMS-2007,COURSE-007,2025-01-19 12:39:00,2025-01-19 13:04:00,5.0,3,0
LMS-2007,COURSE-003,2025-03-18 08:16:00,2025-03-18 11:09:00,32.0,9,0
LMS-2007,COURSE-007,2024-10-08 08:04:00,2024-10-08 08:46:00,20.0,1,0
LMS-2007,COURSE-001,2024-11-29 10:22:00,2024-11-29 11:44:00,24.0,7,3
LMS-2007,COURSE-003,2024-12-30 12:56:00,2024-12-30 14:49:00,23.0,5,4
LMS-2007,COURSE-008,2024-10-24 21:16:00,2024-10-24 23:43:00,46.0,6,2
LMS-2007,COURSE-007,2025-02-17 14:16:00,2025-02-17 16:12:00,5.0,3,4
LMS-2007,COURSE-001,2025-03-05 13:54:00,2025-03-05 15:30:00,38.0,2,4
LMS-2007,COURSE-003,2025-02-04 18:32:00,2025-02-04 19:01:00,30.0,4,0
LMS-2007,COURSE-003,2025-04-26 21:24:00,2025-04-27 00:23:00,31.0,0,0
LMS-2007,COURSE-002,2025-02-02 08:47:00,2025-02-02 09:22:00,36.0,0,2
LMS-2007,COURSE-005,2025-02-21 16:05:00,2025-02-21 18:50:00,5.0,3,1
LMS-2007,COURSE-003,2024-10-06 08:41:00,2024-10-06 10:38:00,33.0,7,0
LMS-2007,COURSE-007,2025-03-06 07:09:00,2025-03-06 07:26:00,,3,0
LMS-2007,COURSE-009,2024-12-27 09:44:00,2024-12-27 10:07:00,7.0,8,0
LMS-2007,COURSE-006,2024-11-28 13:03:00,2024-11-28 13:44:00,12.0,9,3
LMS-2007,COURSE-008,2024-09-10 19:58:00,2024-09-10 21:03:00,34.0,6,4
LMS-2007,COURSE-001,2025-01-27 13:59:00,2025-01-27 16:12:00,25.0,3,3
LMS-2007,COURSE-009,2025-04-22 14:41:00,2025-04-22 17:01:00,24.0,0,3
LMS-2007,COURSE-009,2024-10-07 20:59:00,2024-10-07 23:11:00,46.0,3,1
LMS-2007,COURSE-007,2025-03-25 10:37:00,2025-03-25 12:09:00,3.0,0,0
LMS-2007,COURSE-002,2025-02-15 14:05:00,2025-02-15 14:36:00,29.0,1,0
LMS-2007,COURSE-010,2024-10-19 10:28:00,2024-10-19 11:43:00,40.0,9,3
LMS-2007,COURSE-004,2024-12-27 12:32:00,2024-12-27 14:54:00,11.0,2,3
LMS-2007,COURSE-003,2024-10-05 13:26:00,2024-10-05 13:44:00,21.0,7,0
LMS-2007,COURSE-007,2024-11-21 17:45:00,2024-11-21 19:18:00,27.0,1,1
LMS-2007,COURSE-001,2024-11-30 11:19:00,2024-11-30 12:38:00,44.0,9,2
LMS-2007,COURSE-001,2024-12-22 15:19:00,2024-12-22 17:03:00,32.0,2,2
LMS-2007,COURSE-006,2025-02-02 14:43:00,2025-02-02 16:14:00,22.0,7,3
LMS-2007,COURSE-006,2024-12-09 10:12:00,2024-12-09 12:45:00,19.0,5,4
LMS-2007,COURSE-010,2025-02-17 12:15:00,2025-02-17 14:26:00,18.0,9,1
LMS-2007,COURSE-001,2025-03-25 16:36:00,2025-03-25 19:23:00,5.0,5,2
LMS-2007,COURSE-005,2024-12-23 14:57:00,2024-12-23 17:06:00,19.0,1,0
LMS-2007,COURSE-007,2024-12-13 11:10:00,2024-12-13 14:03:00,33.0,6,2
LMS-2007,COURSE-003,2024-11-21 20:53:00,2024-11-21 21:39:00,32.0,8,2
LMS-2007,COURSE-010,2024-11-16 15:03:00,2024-11-16 17:57:00,48.0,3,3
LMS-2007,COURSE-002,2025-02-05 16:28:00,2025-02-05 19:25:00,25.0,4,0
LMS-2007,COURSE-009,2024-09-09 15:14:00,2024-09-09 16:22:00,,3,2
LMS-2007,COURSE-003,2024-09-01 14:06:00,2024-09-01 15:38:00,39.0,9,0
LMS-2007,COURSE-009,2024-10-20 09:35:00,2024-10-20 12:28:00,22.0,5,1
LMS-2007,COURSE-010,2024-09-08 11:32:00,2024-09-08 13:13:00,25.0,4,1
LMS-2007,COURSE-005,2024-10-28 20:45:00,2024-10-28 23:06:00,7.0,2,2
LMS-2007,COURSE-003,2024-09-17 19:21:00,2024-09-17 22:14:00,10.0,8,1
LMS-2007,COURSE-006,2024-12-14 08:01:00,2024-12-14 08:58:00,28.0,0,4
LMS-2007,COURSE-006,2025-04-13 19:58:00,2025-04-13 21:44:00,6.0,7,2
LMS-2007,COURSE-006,2025-03-31 15:58:00,2025-03-31 17:39:00,8.0,1,3
LMS-2007,COURSE-004,2025-01-16 20:31:00,2025-01-16 23:14:00,34.0,6,0
LMS-2007,COURSE-003,2025-02-22 09:29:00,2025-02-22 10:59:00,25.0,2,2
LMS-2007,COURSE-003,2025-03-13 09:37:00,2025-03-13 12:24:00,3.0,7,0
LMS-2007,COURSE-006,2024-11-16 19:52:00,2024-11-16 22:07:00,33.0,9,3
LMS-2007,COURSE-010,2024-09-27 21:10:00,2024-09-27 22:01:00,2.0,6,4
LMS-2007,COURSE-006,2024-12-19 18:48:00,2024-12-19 20:03:00,4.0,5,3
LMS-2007,COURSE-005,2025-03-23 16:17:00,2025-03-23 16:56:00,37.0,2,3
LMS-2007,COURSE-009,2025-03-17 17:54:00,2025-03-17 18:32:00,25.0,1,2
LMS-2007,COURSE-006,2024-11-16 21:26:00,2024-11-17 00:11:00,35.0,5,2
LMS-2007,COURSE-001,2024-12-26 17:12:00,2024-12-26 19:25:00,7.0,8,3
LMS-2007,COURSE-003,2024-10-21 09:05:00,2024-10-21 12:04:00,35.0,2,2
LMS-2007,COURSE-010,2025-04-03 09:37:00,2025-04-03 11:03:00,25.0,7,0
LMS-2007,COURSE-005,2025-03-18 09:10:00,2025-03-18 11:07:00,7.0,0,2
LMS-2007,COURSE-007,2024-12-07 10:08:00,2024-12-07 12:26:00,29.0,7,3
LMS-2007,COURSE-005,2025-02-05 18:17:00,2025-02-05 20:44:00,33.0,0,4
LMS-2007,COURSE-009,2024-10-25 09:43:00,2024-10-25 12:17:00,21.0,7,2
LMS-2007,COURSE-004,2025-02-21 20:05:00,2025-02-21 20:18:00,1.0,8,2
LMS-2007,COURSE-008,2025-02-15 18:47:00,2025-02-15 19:12:00,32.0,8,4
LMS-2007,COURSE-002,2024-10-21 07:57:00,2024-10-21 08:55:00,24.0,0,4
LMS-2007,COURSE-002,2024-09-04 17:08:00,2024-09-04 18:54:00,21.0,1,2
LMS-2007,COURSE-003,2024-10-16 15:03:00,2024-10-16 16:51:00,30.0,4,2
LMS-2007,COURSE-006,2025-02-15 14:59:00,2025-02-15 15:47:00,26.0,5,4
LMS-2007,COURSE-007,2025-01-08 21:04:00,2025-01-08 22:59:00,5.0,1,0
LMS-2007,COURSE-003,2024-11-12 21:01:00,2024-11-12 22:55:00,12.0,9,0
LMS-2007,COURSE-008,2024-11-14 18:52:00,2024-11-14 19:41:00,32.0,0,0
LMS-2007,COURSE-001,2025-02-10 07:21:00,2025-02-10 09:10:00,48.0,6,2
LMS-2007,COURSE-007,2025-01-10 10:27:00,2025-01-10 12:40:00,38.0,1,2
LMS-2007,COURSE-005,2024-10-20 13:19:00,2024-10-20 14:50:00,1.0,1,0
LMS-2007,COURSE-005,2024-10-06 07:01:00,2024-10-06 08:32:00,12.0,2,0
LMS-2007,COURSE-005,2024-10-28 17:33:00,2024-10-28 18:58:00,4.0,4,2
LMS-2007,COURSE-010,2025-04-23 16:59:00,2025-04-23 18:32:00,41.0,7,2
LMS-2007,COURSE-009,2025-02-02 19:47:00,2025-02-02 21:16:00,37.0,0,0
LMS-2007,COURSE-007,2025-02-25 16:31:00,2025-02-25 18:58:00,26.0,2,1
LMS-2007,COURSE-010,2024-09-26 08:01:00,2024-09-26 08:54:00,34.0,8,4
LMS-2007,COURSE-003,2025-01-28 12:28:00,2025-01-28 12:56:00,43.0,3,0
LMS-2007,COURSE-009,2024-12-05 14:40:00,2024-12-05 15:10:00,32.0,6,3
LMS-2008,COURSE-008,2024-09-14 09:47:00,2024-09-14 12:17:00,34.0,8,0
LMS-2008,COURSE-005,2025-03-09 14:07:00,2025-03-09 16:17:00,25.0,0,1
LMS-2008,COURSE-006,2025-03-15 17:45:00,2025-03-15 19:04:00,11.0,0,4
LMS-2008,COURSE-002,2025-01-27 09:53:00,2025-01-27 10:55:00,33.0,0,3
LMS-2008,COURSE-005,2024-11-11 15:16:00,2024-11-11 16:50:00,21.0,1,1
LMS-2008,COURSE-009,2025-03-15 15:52:00,2025-03-15 18:15:00,38.0,9,0
LMS-2008,COURSE-010,2024-12-05 17:08:00,2024-12-05 19:06:00,11.0,0,1
LMS-2008,COURSE-006,2025-02-03 12:25:00,2025-02-03 13:32:00,29.0,9,3
LMS-2008,COURSE-003,2025-01-11 20:52:00,2025-01-11 21:35:00,14.0,1,1
LMS-2008,COURSE-002,2025-03-23 08:45:00,2025-03-23 10:26:00,40.0,2,2
LMS-2008,COURSE-001,2024-09-14 18:06:00,2024-09-14 20:42:00,,3,3
LMS-2008,COURSE-004,2025-04-28 16:29:00,2025-04-28 17:33:00,33.0,5,4
LMS-2008,COURSE-008,2025-03-15 14:16:00,2025-03-15 15:25:00,17.0,6,4
LMS-2008,COURSE-010,2024-11-17 18:10:00,2024-11-17 20:37:00,43.0,9,4
LMS-2008,COURSE-003,2024-09-18 18:00:00,2024-09-18 20:14:00,37.0,1,3
LMS-2008,COURSE-004,2025-02-09 07:20:00,2025-02-09 07:53:00,31.0,9,1
LMS-2008,COURSE-009,2025-03-28 15:33:00,2025-03-28 16:00:00,40.0,3,2
LMS-2008,COURSE-010,2024-09-02 18:35:00,2024-09-02 20:05:00,46.0,1,1
LMS-2008,COURSE-009,2025-04-02 20:29:00,2025-04-02 20:55:00,37.0,8,0
LMS-2008,COURSE-010,2025-03-31 16:14:00,2025-03-31 18:50:00,41.0,8,2
LMS-2008,COURSE-004,2025-01-07 12:05:00,2025-01-07 14:27:00,9.0,6,2
LMS-2008,COURSE-001,2024-09-02 16:38:00,2024-09-02 18:45:00,43.0,3,1
LMS-2008,COURSE-006,2024-09-26 16:18:00,2024-09-26 18:36:00,14.0,8,2
LMS-2008,COURSE-004,2025-02-11 21:35:00,2025-02-11 23:25:00,5.0,8,0
LMS-2008,COURSE-010,2025-03-17 13:31:00,2025-03-17 14:54:00,41.0,9,2
LMS-2008,COURSE-004,2024-09-08 11:39:00,2024-09-08 12:42:00,28.0,4,1
LMS-2008,COURSE-004,2025-04-07 18:31:00,2025-04-07 18:43:00,38.0,2,3
LMS-2008,COURSE-010,2025-02-10 18:56:00,2025-02-10 19:32:00,8.0,3,0
LMS-2008,COURSE-004,2024-10-09 17:27:00,2024-10-09 20:24:00,11.0,3,2
LMS-2008,COURSE-002,2025-02-02 18:54:00,2025-02-02 19:09:00,19.0,6,0
LMS-2008,COURSE-002,2024-10-21 16:25:00,2024-10-21 18:04:00,36.0,5,3
LMS-2008,COURSE-002,2024-11-22 08:35:00,2024-11-22 11:17:00,38.0,9,4
LMS-2008,COURSE-003,2024-12-25 09:11:00,2024-12-25 11:20:00,12.0,6,0
LMS-2008,COURSE-001,2025-01-23 15:55:00,2025-01-23 17:20:00,11.0,5,0
LMS-2008,COURSE-006,2025-04-02 11:49:00,2025-04-02 13:50:00,1.0,8,0
LMS-2008,COURSE-008,2024-12-25 19:47:00,2024-12-25 21:44:00,24.0,6,4
