student_id,course_id,timestamp,activity_type,duration_minutes,video_id,completion_pct,score
CR-1004,COURSE-004,10/19/2024 02:20 PM,forum_post,3.9,,,
CR-1004,COURSE-008,12/25/2024 01:14 PM,forum_post,0.7,,,
CR-1004,COURSE-009,12/25/2024 07:13 PM,assignment_submit,16.4,,,
CR-1004,COURSE-009,12/22/2024 10:01 PM,forum_post,0.5,,,
CR-1004,COURSE-004,10/14/2024 08:41 AM,video_watch,32.0,VID-039,0.78,
CR-1004,COURSE-008,09/12/2024 05:07 PM,reading,8.8,,,
CR-1004,COURSE-007,04/17/2025 12:07 PM,forum_post,5.1,,,
CR-1004,COURSE-010,04/26/2025 03:17 PM,video_watch,11.9,VID-006,0.72,
CR-1004,COURSE-001,10/10/2024 01:32 PM,video_watch,0.7,VID-008,0.84,
CR-1004,COURSE-007,09/19/2024 04:11 PM,assignment_submit,68.3,,,
CR-1004,COURSE-002,12/28/2024 12:20 PM,quiz_attempt,3.6,,,78.4
CR-1004,COURSE-005,04/11/2025 06:54 PM,reading,16.4,,,
CR-1004,COURSE-010,09/25/2024 11:33 AM,quiz_attempt,1.7,,,59.9
CR-1004,COURSE-006,12/25/2024 01:49 PM,reading,24.8,,,
CR-1004,COURSE-009,01/17/2025 09:46 AM,video_watch,8.9,VID-034,0.78,
CR-1004,COURSE-005,04/06/2025 09:32 PM,video_watch,10.9,VID-034,0.61,
CR-1004,COURSE-003,01/28/2025 08:04 AM,assignment_submit,0.6,,,
CR-1004,COURSE-008,02/09/2025 09:34 AM,forum_post,0.0,,,
CR-1004,COURSE-001,03/17/2025 04:19 PM,assignment_submit,36.3,,,
CR-1004,COURSE-010,03/10/2025 10:03 AM,video_watch,14.4,VID-038,0.48,
CR-1004,COURSE-002,01/15/2025 10:59 AM,video_watch,21.0,VID-006,0.84,
CR-1004,COURSE-003,12/09/2024 12:07 PM,quiz_attempt,10.6,,,74.3
CR-1004,COURSE-008,11/23/2024 08:24 AM,reading,26.9,,,
CR-1004,COURSE-009,04/03/2025 01:47 PM,reading,6.9,,,
CR-1004,COURSE-004,02/17/2025 10:08 AM,reading,80.1,,,
CR-1004,COURSE-007,11/12/2024 06:59 PM,assignment_submit,15.2,,,
CR-1004,COURSE-005,01/20/2025 03:37 PM,assignment_submit,15.6,,,
CR-1004,COURSE-008,09/30/2024 04:32 PM,video_watch,6.7,VID-014,0.41,
CR-1004,COURSE-002,11/07/2024 07:07 PM,video_watch,22.0,VID-046,0.48,
CR-1004,COURSE-005,09/11/2024 09:49 PM,quiz_attempt,14.7,,,58.1
CR-1004,COURSE-003,03/08/2025 04:03 PM,video_watch,35.4,VID-024,0.9,
CR-1004,COURSE-003,01/28/2025 03:20 PM,video_watch,11.8,VID-029,0.84,
CR-1004,COURSE-002,11/06/2024 01:43 PM,forum_post,1.6,,,
CR-1004,COURSE-007,12/14/2024 08:07 AM,quiz_attempt,10.5,,,77.8
CR-1004,COURSE-006,03/29/2025 08:11 AM,reading,0.9,,,
CR-1005,COURSE-001,03/04/2025 08:44 PM,quiz_attempt,19.5,,,34.2
CR-1005,COURSE-001,02/24/2025 08:37 PM,quiz_attempt,0.2,,,50.3
CR-1005,COURSE-001,10/13/2024 11:59 AM,video_watch,8.3,VID-021,0.63,
CR-1005,COURSE-009,11/27/2024 12:48 PM,video_watch,34.1,VID-021,0.97,
CR-1005,COURSE-001,01/25/2025 06:12 PM,forum_post,2.5,,,
CR-1005,COURSE-001,11/11/2024 03:52 PM,forum_post,8.7,,,
CR-1005,COURSE-007,03/16/2025 03:24 PM,reading,25.3,,,
CR-1005,COURSE-002,02/24/2025 10:19 PM,reading,5.9,,,
CR-1005,COURSE-002,02/08/2025 10:35 PM,assignment_submit,1.9,,,
CR-1005,COURSE-001,02/15/2025 11:48 AM,assignment_submit,10.4,,,
CR-1005,COURSE-009,10/11/2024 02:01 PM,video_watch,20.8,VID-011,0.39,
CR-1005,COURSE-005,09/03/2024 11:05 AM,video_watch,46.5,VID-038,0.65,
CR-1005,COURSE-005,03/26/2025 05:36 PM,video_watch,33.0,VID-031,0.85,
CR-1005,COURSE-007,02/11/2025 10:44 AM,reading,15.6,,,
CR-1005,COURSE-002,09/30/2024 07:43 PM,reading,9.7,,,
CR-1005,COURSE-007,02/19/2025 10:40 PM,quiz_attempt,7.7,,,44.5
CR-1005,COURSE-008,12/09/2024 07:32 PM,assignment_submit,9.4,,,
CR-1005,COURSE-005,02/12/2025 02:03 PM,video_watch,44.2,VID-001,0.8,
CR-1005,COURSE-001,04/27/2025 10:26 PM,video_watch,2.1,VID-005,0.41,
CR-1005,COURSE-005,12/22/2024 08:49 PM,video_watch,5.2,VID-024,0.83,
CR-1005,COURSE-003,03/11/2025 06:41 PM,video_watch,0.5,VID-015,0.76,
CR-1005,COURSE-004,10/05/2024 02:05 PM,quiz_attempt,105.4,,,71.2
CR-1005,COURSE-004,09/29/2024 08:58 PM,quiz_attempt,0.6,,,71.7
CR-1005,COURSE-007,12/18/2024 01:52 PM,quiz_attempt,11.6,,,78.0
CR-1005,COURSE-010,02/07/2025 08:50 PM,video_watch,1.2,VID-046,0.48,
CR-1005,COURSE-002,03/10/2025 03:34 PM,video_watch,13.4,VID-017,0.46,
CR-1005,COURSE-005,04/19/2025 12:07 PM,quiz_attempt,12.9,,,49.1
CR-1005,COURSE-006,12/26/2024 09:10 AM,reading,15.2,,,
CR-1005,COURSE-007,01/27/2025 01:10 PM,reading,2.7,,,
CR-1005,COURSE-010,09/20/2024 04:45 PM,forum_post,14.4,,,
CR-1005,COURSE-004,01/25/2025 05:47 PM,video_watch,39.8,VID-036,0.66,
CR-1005,COURSE-002,03/28/2025 10:52 AM,quiz_attempt,11.7,,,61.1
CR-1005,COURSE-003,04/27/2025 11:06 AM,assignment_submit,4.5,,,
CR-1005,COURSE-001,12/25/2024 08:16 PM,video_watch,37.5,VID-032,0.84,
CR-1005,COURSE-002,03/08/2025 10:54 PM,reading,13.0,,,
CR-1005,COURSE-010,02/18/2025 10:53 AM,assignment_submit,2.9,,,
CR-1005,COURSE-009,03/27/2025 07:01 PM,video_watch,,VID-030,0.54,
CR-1005,COURSE-008,09/01/2024 10:36 PM,reading,55.3,,,
CR-1005,COURSE-004,03/20/2025 10:00 PM,reading,24.1,,,
CR-1005,COURSE-004,09/23/2024 04:33 PM,video_watch,10.5,VID-038,0.96,
CR-1005,COURSE-006,10/15/2024 08:18 PM,assignment_submit,7.1,,,
CR-1005,COURSE-006,12/28/2024 09:41 AM,video_watch,1.0,VID-002,0.65,
CR-1005,COURSE-007,04/03/2025 09:55 PM,quiz_attempt,47.3,,,68.0
CR-1005,COURSE-005,04/21/2025 09:52 PM,video_watch,4.8,VID-019,0.45,
CR-1005,COURSE-002,02/07/2025 09:13 AM,video_watch,25.0,VID-024,0.95,
CR-1005,COURSE-002,09/12/2024 02:30 PM,forum_post,0.7,,,
CR-1005,COURSE-001,11/14/2024 04:11 PM,assignment_submit,7.6,,,
CR-1005,COURSE-006,12/02/2024 05:17 PM,video_watch,24.6,VID-023,0.66,
CR-1005,COURSE-003,03/15/2025 11:17 AM,reading,11.4,,,
CR-1005,COURSE-003,12/21/2024 03:11 PM,reading,1.9,,,
CR-1005,COURSE-009,04/06/2025 08:32 PM,assignment_submit,24.3,,,
CR-1005,COURSE-005,09/23/2024 12:20 PM,video_watch,67.7,VID-044,0.69,
CR-1005,COURSE-010,03/30/2025 07:36 PM,quiz_attempt,2.2,,,74.4
CR-1005,COURSE-003,12/12/2024 07:40 PM,quiz_attempt,12.2,,,63.7
CR-1005,COURSE-002,01/02/2025 02:40 PM,quiz_attempt,16.1,,,53.7
CR-1005,COURSE-006,01/08/2025 04:08 PM,quiz_attempt,12.8,,,67.9
CR-1005,COURSE-009,02/20/2025 08:33 PM,assignment_submit,2.9,,,
CR-1005,COURSE-006,09/18/2024 10:27 AM,assignment_submit,20.7,,,
CR-1005,COURSE-001,04/20/2025 01:53 PM,quiz_attempt,44.2,,,77.5
CR-1005,COURSE-001,04/15/2025 08:56 PM,video_watch,2.4,VID-010,0.62,
CR-1005,COURSE-004,09/02/2024 01:16 PM,reading,59.5,,,
CR-1005,COURSE-001,01/09/2025 10:37 PM,video_watch,47.3,VID-024,0.74,
CR-1005,COURSE-001,12/28/2024 07:15 PM,forum_post,3.7,,,
CR-1005,COURSE-010,09/27/2024 01:52 PM,reading,,,,
CR-1005,COURSE-007,02/09/2025 12:05 PM,reading,0.4,,,
CR-1005,COURSE-007,10/03/2024 02:57 PM,video_watch,8.6,VID-012,0.74,
CR-1005,COURSE-008,04/13/2025 02:24 PM,reading,12.2,,,
CR-1005,COURSE-009,01/10/2025 03:02 PM,quiz_attempt,55.4,,,62.7
CR-1005,COURSE-010,02/19/2025 05:03 PM,video_watch,92.5,VID-005,0.75,
CR-1005,COURSE-007,09/17/2024 06:25 PM,forum_post,0.8,,,
CR-1005,COURSE-003,01/16/2025 06:44 PM,assignment_submit,3.2,,,
CR-1005,COURSE-001,12/13/2024 11:46 AM,reading,8.5,,,
CR-1005,COURSE-009,04/04/2025 01:59 PM,reading,44.2,,,
CR-1005,COURSE-005,09/26/2024 08:49 AM,forum_post,3.4,,,
CR-1005,COURSE-006,10/24/2024 08:49 AM,video_watch,15.1,VID-015,0.76,
CR-1005,COURSE-003,10/16/2024 08:30 PM,quiz_attempt,3.6,,,74.8
CR-1005,COURSE-001,02/19/2025 08:42 PM,quiz_attempt,2.9,,,72.2
CR-1005,COURSE-004,04/24/2025 01:40 PM,quiz_attempt,60.5,,,74.8
CR-1005,COURSE-009,11/03/2024 06:25 PM,reading,4.9,,,
CR-1005,COURSE-007,09/18/2024 10:22 AM,quiz_attempt,4.8,,,80.0
CR-1005,COURSE-005,09/17/2024 06:42 PM,quiz_attempt,61.1,,,83.4
CR-1005,COURSE-008,09/08/2024 08:41 PM,reading,29.7,,,
CR-1005,COURSE-007,12/03/2024 08:42 AM,video_watch,30.4,VID-020,0.8,
CR-1005,COURSE-010,12/10/2024 07:27 PM,video_watch,32.7,VID-021,0.84,
CR-1005,COURSE-003,12/10/2024 06:56 PM,video_watch,45.0,VID-045,0.8,
CR-1005,COURSE-007,02/07/2025 04:28 PM,reading,9.3,,,
CR-1005,COURSE-003,12/26/2024 09:34 PM,quiz_attempt,60.3,,,44.0
CR-1005,COURSE-005,12/25/2024 08:19 PM,forum_post,2.2,,,
CR-1005,COURSE-010,12/23/2024 08:57 AM,assignment_submit,50.1,,,
CR-1005,COURSE-009,09/10/2024 06:10 PM,video_watch,0.8,VID-001,0.86,
CR-1005,COURSE-005,01/17/2025 03:50 PM,assignment_submit,14.5,,,
CR-1005,COURSE-007,01/25/2025 08:59 PM,forum_post,11.2,,,
CR-1005,COURSE-004,10/10/2024 12:20 PM,reading,34.7,,,
CR-1005,COURSE-008,12/25/2024 08:28 PM,reading,4.1,,,
CR-1005,COURSE-009,12/12/2024 09:27 PM,video_watch,9.1,VID-015,0.89,
CR-1005,COURSE-008,02/11/2025 09:28 AM,video_watch,8.7,VID-004,0.71,
CR-1005,COURSE-009,11/08/2024 10:52 PM,quiz_attempt,0.0,,,87.8
CR-1005,COURSE-009,10/24/2024 01:36 PM,quiz_attempt,72.3,,,61.0
CR-1005,COURSE-004,09/03/2024 10:21 AM,video_watch,68.1,VID-038,0.82,
CR-1005,COURSE-009,09/30/2024 09:36 PM,assignment_submit,5.8,,,
CR-1005,COURSE-006,03/04/2025 09:47 PM,video_watch,10.4,VID-016,0.69,
CR-1005,COURSE-002,10/01/2024 05:09 PM,video_watch,30.3,VID-009,0.59,
CR-1005,COURSE-005,12/20/2024 04:58 PM,reading,16.4,,,
CR-1005,COURSE-004,03/10/2025 04:50 PM,forum_post,18.0,,,
CR-1005,COURSE-007,03/13/2025 03:14 PM,quiz_attempt,12.4,,,106.5
CR-1005,COURSE-009,01/29/2025 05:38 PM,reading,6.4,,,
CR-1005,COURSE-006,04/09/2025 04:12 PM,reading,8.2,,,
CR-1005,COURSE-007,09/03/2024 08:48 AM,reading,15.9,,,
CR-1005,COURSE-004,04/06/2025 10:35 PM,video_watch,9.7,VID-019,0.65,
CR-1005,COURSE-003,01/10/2025 03:58 PM,reading,24.5,,,
CR-1005,COURSE-001,02/15/2025 10:52 AM,quiz_attempt,7.4,,,56.4
CR-1005,COURSE-010,03/09/2025 10:18 AM,reading,33.1,,,
CR-1005,COURSE-008,02/19/2025 02:01 PM,assignment_submit,33.9,,,
CR-1005,COURSE-008,11/11/2024 02:13 PM,quiz_attempt,54.8,,,71.3
CR-1005,COURSE-004,11/22/2024 10:17 AM,reading,22.4,,,
CR-1005,COURSE-005,12/22/2024 07:52 PM,video_watch,8.7,VID-017,0.62,
CR-1005,COURSE-009,10/03/2024 09:49 PM,video_watch,23.1,VID-005,0.76,
CR-1005,COURSE-008,04/03/2025 10:53 AM,video_watch,92.8,VID-024,0.92,
CR-1005,COURSE-010,09/17/2024 09:05 AM,quiz_attempt,2.4,,,94.7
CR-1005,COURSE-001,02/16/2025 08:26 AM,forum_post,2.5,,,
CR-1005,COURSE-003,09/10/2024 09:24 AM,video_watch,6.3,VID-024,0.66,
CR-1005,COURSE-009,04/18/2025 11:26 AM,video_watch,1.9,VID-044,0.75,
CR-1005,COURSE-010,01/12/2025 10:26 PM,forum_post,3.0,,,
CR-1005,COURSE-004,11/09/2024 04:58 PM,assignment_submit,5.7,,,
CR-1005,COURSE-010,03/15/2025 08:18 AM,video_watch,11.9,VID-015,0.54,
CR-1005,COURSE-004,03/12/2025 08:44 AM,video_watch,55.1,VID-009,0.84,
CR-1005,COURSE-006,10/02/2024 01:47 PM,video_watch,2.1,VID-027,0.75,
CR-1005,COURSE-009,09/15/2024 11:28 AM,quiz_attempt,11.5,,,66.5
CR-1005,COURSE-009,12/01/2024 08:42 AM,reading,22.2,,,
CR-1005,COURSE-001,04/25/2025 03:38 PM,forum_post,8.5,,,
CR-1005,COURSE-009,02/27/2025 10:32 PM,video_watch,,VID-043,0.88,
CR-1005,COURSE-002,10/18/2024 02:09 PM,video_watch,32.7,VID-019,0.52,
CR-1005,COURSE-008,12/29/2024 06:45 PM,quiz_attempt,1.4,,,82.2
CR-1005,COURSE-001,11/28/2024 02:48 PM,assignment_submit,45.1,,,
CR-1005,COURSE-002,10/26/2024 06:20 PM,assignment_submit,19.9,,,
CR-1005,COURSE-008,03/07/2025 01:57 PM,video_watch,11.7,VID-043,0.79,
CR-1005,COURSE-006,01/13/2025 08:42 PM,video_watch,0.6,VID-028,0.62,
CR-1005,COURSE-005,10/08/2024 12:47 PM,video_watch,30.9,VID-028,0.82,
CR-1005,COURSE-008,11/08/2024 08:03 AM,video_watch,16.1,VID-025,0.6,
CR-1005,COURSE-005,10/02/2024 02:31 PM,video_watch,7.9,VID-042,0.83,
CR-1005,COURSE-003,09/06/2024 10:44 AM,reading,8.6,,,
CR-1005,COURSE-001,09/05/2024 05:22 PM,quiz_attempt,8.5,,,60.5
CR-1005,COURSE-009,02/05/2025 04:21 PM,quiz_attempt,3.5,,,57.2
CR-1006,COURSE-001,12/21/2024 02:44 PM,quiz_attempt,27.0,,,80.0
CR-1006,COURSE-002,04/17/2025 01:43 PM,reading,7.0,,,
CR-1006,COURSE-010,02/05/2025 08:42 AM,quiz_attempt,42.7,,,76.7
CR-1006,COURSE-007,02/09/2025 04:41 PM,assignment_submit,1.2,,,
CR-1006,COURSE-008,01/25/2025 01:14 PM,quiz_attempt,19.2,,,58.8
CR-1006,COURSE-003,02/22/2025 08:32 AM,assignment_submit,22.7,,,
CR-1006,COURSE-002,04/22/2025 08:28 AM,quiz_attempt,7.9,,,105.5
CR-1006,COURSE-001,04/27/2025 08:47 PM,video_watch,13.7,VID-029,0.83,
CR-1006,COURSE-001,03/14/2025 02:57 PM,forum_post,15.1,,,
CR-1006,COURSE-009,11/01/2024 08:42 AM,forum_post,5.6,,,
CR-1006,COURSE-010,09/29/2024 12:42 PM,quiz_attempt,5.8,,,78.0
CR-1006,COURSE-008,02/03/2025 04:55 PM,video_watch,36.2,VID-022,0.55,
CR-1006,COURSE-009,11/22/2024 10:01 AM,quiz_attempt,42.8,,,60.0
CR-1006,COURSE-002,04/20/2025 09:50 AM,quiz_attempt,1.4,,,71.0
CR-1006,COURSE-008,03/23/2025 10:56 PM,reading,68.9,,,
CR-1006,COURSE-002,10/27/2024 08:44 AM,video_watch,9.4,VID-045,0.68,
CR-1006,COURSE-004,01/10/2025 06:59 PM,forum_post,0.2,,,
CR-1006,COURSE-002,12/05/2024 06:29 PM,video_watch,21.7,VID-049,0.95,
CR-1006,COURSE-010,02/11/2025 03:08 PM,video_watch,15.9,VID-048,0.71,
CR-1006,COURSE-007,03/11/2025 07:28 PM,assignment_submit,21.7,,,
CR-1006,COURSE-001,01/12/2025 08:57 PM,video_watch,6.0,VID-031,0.73,
CR-1006,COURSE-006,02/17/2025 07:41 PM,assignment_submit,9.8,,,
CR-1006,COURSE-002,10/27/2024 03:44 PM,assignment_submit,11.1,,,
CR-1006,COURSE-001,10/14/2024 06:14 PM,reading,17.6,,,
CR-1006,COURSE-002,12/24/2024 05:22 PM,video_watch,63.6,VID-049,0.92,
CR-1006,COURSE-005,01/07/2025 09:44 PM,assignment_submit,23.7,,,
CR-1006,COURSE-010,12/09/2024 02:21 PM,video_watch,21.7,VID-015,0.52,
CR-1006,COURSE-008,11/23/2024 07:32 PM,forum_post,0.2,,,
CR-1006,COURSE-003,11/09/2024 08:20 PM,video_watch,34.8,VID-046,0.4,
CR-1006,COURSE-006,02/04/2025 02:39 PM,video_watch,2.0,VID-008,0.94,
CR-1006,COURSE-010,10/13/2024 08:30 PM,reading,0.1,,,
CR-1006,COURSE-001,12/04/2024 10:15 PM,quiz_attempt,65.0,,,69.1
CR-1006,COURSE-008,10/05/2024 01:37 PM,video_watch,19.5,VID-032,0.73,
CR-1006,COURSE-003,03/16/2025 12:09 PM,reading,17.4,,,
CR-1006,COURSE-002,01/05/2025 10:42 AM,reading,24.6,,,
CR-1006,COURSE-008,09/20/2024 10:22 AM,quiz_attempt,9.5,,,55.4
CR-1006,COURSE-005,09/28/2024 12:58 PM,quiz_attempt,108.7,,,81.4
CR-1006,COURSE-007,03/22/2025 06:17 PM,assignment_submit,39.8,,,
CR-1006,COURSE-005,11/14/2024 12:43 PM,video_watch,1.1,VID-025,0.89,
CR-1006,COURSE-006,01/21/2025 03:11 PM,assignment_submit,12.1,,,
CR-1006,COURSE-002,12/02/2024 09:13 PM,assignment_submit,0.4,,,
CR-1006,COURSE-008,12/28/2024 06:42 PM,forum_post,8.1,,,
CR-1006,COURSE-010,01/09/2025 07:55 PM,reading,10.3,,,
CR-1006,COURSE-002,10/07/2024 08:37 AM,video_watch,50.8,VID-026,0.66,
CR-1006,COURSE-004,04/06/2025 09:16 PM,video_watch,42.6,VID-016,0.64,
CR-1006,COURSE-008,02/02/2025 12:22 PM,assignment_submit,43.2,,,
CR-1006,COURSE-010,02/26/2025 11:36 AM,video_watch,23.5,VID-031,0.84,
CR-1006,COURSE-001,12/28/2024 07:48 PM,video_watch,38.3,VID-030,0.96,
CR-1006,COURSE-008,09/20/2024 09:37 AM,video_watch,2.1,VID-015,0.62,
CR-1006,COURSE-010,12/03/2024 03:59 PM,video_watch,5.9,VID-049,0.77,
CR-1006,COURSE-008,11/21/2024 01:23 PM,reading,1.7,,,
CR-1006,COURSE-005,12/28/2024 06:27 PM,quiz_attempt,13.0,,,61.4
CR-1006,COURSE-001,02/19/2025 07:22 PM,video_watch,11.7,VID-031,0.93,
CR-1006,COURSE-001,12/24/2024 07:39 PM,assignment_submit,39.6,,,
CR-1006,COURSE-001,11/02/2024 02:38 PM,video_watch,29.0,VID-040,0.43,
CR-1006,COURSE-007,02/19/2025 01:18 PM,quiz_attempt,2.5,,,50.9
CR-1006,COURSE-004,01/22/2025 02:38 PM,forum_post,2.7,,,
CR-1006,COURSE-001,04/20/2025 08:44 PM,quiz_attempt,34.1,,,97.9
CR-1006,COURSE-004,09/14/2024 10:53 PM,quiz_attempt,70.3,,,73.1
CR-1006,COURSE-006,11/16/2024 06:37 PM,reading,38.6,,,
CR-1006,COURSE-006,03/14/2025 07:02 PM,video_watch,34.9,VID-022,0.6,
CR-1006,COURSE-003,10/02/2024 10:09 AM,forum_post,11.2,,,
CR-1006,COURSE-005,10/29/2024 10:28 PM,video_watch,3.9,VID-025,0.65,
CR-1006,COURSE-004,02/17/2025 09:48 AM,assignment_submit,9.4,,,
CR-1006,COURSE-001,02/11/2025 08:00 AM,video_watch,7.0,VID-008,0.76,
CR-1007,COURSE-007,03/29/2025 10:16 PM,assignment_submit,54.7,,,
CR-1007,COURSE-005,04/26/2025 09:17 PM,quiz_attempt,28.8,,,74.0
CR-1007,COURSE-010,01/21/2025 04:51 PM,video_watch,29.7,VID-023,0.58,
CR-1007,COURSE-002,10/14/2024 10:10 AM,reading,4.9,,,
CR-1007,COURSE-009,01/18/2025 08:44 AM,video_watch,18.7,VID-008,0.55,
CR-1007,COURSE-001,12/12/2024 06:30 PM,video_watch,4.7,VID-029,0.96,
CR-1007,COURSE-003,03/19/2025 04:48 PM,quiz_attempt,10.8,,,56.1
CR-1007,COURSE-008,01/27/2025 10:01 AM,video_watch,54.1,VID-028,0.73,
CR-1007,COURSE-004,10/07/2024 10:51 AM,assignment_submit,8.6,,,
CR-1007,COURSE-004,02/11/2025 05:12 PM,reading,22.7,,,
CR-1007,COURSE-003,04/16/2025 02:59 PM,quiz_attempt,7.5,,,62.9
CR-1007,COURSE-008,01/07/2025 05:17 PM,quiz_attempt,15.6,,,68.6
CR-1007,COURSE-006,04/04/2025 09:03 AM,reading,1.3,,,
CR-1007,COURSE-008,01/22/2025 03:11 PM,video_watch,8.4,VID-045,0.56,
CR-1007,COURSE-003,11/06/2024 03:04 PM,assignment_submit,28.3,,,
CR-1007,COURSE-009,09/15/2024 10:11 AM,video_watch,21.8,VID-026,0.84,
CR-1007,COURSE-001,02/23/2025 02:47 PM,video_watch,11.6,VID-002,0.9,
CR-1007,COURSE-004,03/09/2025 08:32 PM,video_watch,6.8,VID-015,0.42,
CR-1007,COURSE-001,12/31/2024 12:05 PM,assignment_submit,,,,
CR-1007,COURSE-002,04/03/2025 11:26 AM,video_watch,2.2,VID-035,0.55,
CR-1007,COURSE-005,03/19/2025 02:10 PM,video_watch,2.1,VID-037,0.74,
CR-1007,COURSE-007,09/30/2024 06:27 PM,video_watch,3.8,VID-008,0.68,
CR-1007,COURSE-001,10/22/2024 04:11 PM,video_watch,12.2,VID-040,0.9,
CR-1007,COURSE-006,11/18/2024 08:21 AM,reading,45.2,,,
CR-1007,COURSE-001,03/09/2025 10:16 PM,forum_post,4.1,,,
CR-1007,COURSE-006,02/13/2025 08:47 AM,video_watch,16.7,VID-014,0.68,
CR-1007,COURSE-005,02/10/2025 07:05 PM,quiz_attempt,54.3,,,78.9
CR-1007,COURSE-005,04/05/2025 09:25 AM,assignment_submit,7.5,,,
CR-1007,COURSE-004,10/29/2024 09:17 AM,video_watch,16.5,VID-014,0.6,
CR-1007,COURSE-001,04/27/2025 07:34 PM,forum_post,5.2,,,
CR-1007,COURSE-008,02/10/2025 05:47 PM,video_watch,7.7,VID-017,0.88,
CR-1007,COURSE-008,03/26/2025 10:03 PM,video_watch,3.4,VID-028,0.93,
CR-1007,COURSE-009,09/15/2024 06:30 PM,video_watch,7.5,VID-002,0.65,
CR-1007,COURSE-005,01/24/2025 09:04 AM,forum_post,2.8,,,
CR-1007,COURSE-007,02/18/2025 09:44 PM,forum_post,8.9,,,
CR-1008,COURSE-007,12/17/2024 11:28 AM,video_watch,,VID-042,0.55,
CR-1008,COURSE-003,12/21/2024 03:58 PM,assignment_submit,35.3,,,
CR-1008,COURSE-001,12/05/2024 11:03 AM,forum_post,6.5,,,
CR-1008,COURSE-003,04/02/2025 03:05 PM,video_watch,58.7,VID-020,0.96,
CR-1008,COURSE-001,11/15/2024 02:13 PM,reading,11.3,,,
CR-1008,COURSE-003,11/12/2024 02:09 PM,video_watch,43.6,VID-005,0.96,
CR-1008,COURSE-010,12/21/2024 10:24 PM,video_watch,45.6,VID-046,0.69,
CR-1008,COURSE-005,04/14/2025 05:34 PM,assignment_submit,36.0,,,
CR-1008,COURSE-009,03/28/2025 09:01 PM,reading,10.9,,,
CR-1008,COURSE-002,11/14/2024 08:50 AM,video_watch,39.0,VID-026,0.76,
CR-1008,COURSE-008,01/08/2025 05:58 PM,assignment_submit,46.9,,,
CR-1008,COURSE-001,02/21/2025 10:39 PM,quiz_attempt,5.0,,,55.0
CR-1008,COURSE-006,11/29/2024 11:27 AM,video_watch,8.2,VID-012,0.81,
CR-1008,COURSE-003,01/03/2025 12:28 PM,reading,13.2,,,
CR-1008,COURSE-010,02/27/2025 10:12 AM,assignment_submit,4.7,,,
CR-1008,COURSE-004,10/25/2024 11:28 AM,video_watch,26.5,VID-036,0.61,
CR-1008,COURSE-006,09/19/2024 02:33 PM,assignment_submit,,,,
CR-1008,COURSE-009,02/27/2025 10:35 PM,reading,5.2,,,
CR-1008,COURSE-009,11/09/2024 11:46 AM,quiz_attempt,3.0,,,70.7
CR-1008,COURSE-004,10/20/2024 09:04 AM,quiz_attempt,21.4,,,59.5
CR-1008,COURSE-010,10/14/2024 09:12 AM,video_watch,11.8,VID-031,0.61,
CR-1008,COURSE-004,02/28/2025 09:58 AM,video_watch,11.8,VID-002,0.73,
CR-1008,COURSE-007,12/16/2024 03:00 PM,reading,2.1,,,
CR-1008,COURSE-001,12/20/2024 09:11 AM,assignment_submit,44.1,,,
CR-1008,COURSE-005,11/04/2024 10:27 PM,reading,29.0,,,
CR-1008,COURSE-003,09/24/2024 11:43 AM,video_watch,2.7,VID-040,0.88,
CR-1008,COURSE-008,10/12/2024 03:32 PM,quiz_attempt,27.5,,,66.8
CR-1008,COURSE-006,02/12/2025 01:15 PM,video_watch,2.6,VID-043,0.91,
CR-1008,COURSE-004,09/10/2024 04:33 PM,video_watch,13.2,VID-002,0.98,
CR-1008,COURSE-005,11/17/2024 09:28 AM,assignment_submit,17.2,,,
CR-1008,COURSE-005,09/24/2024 12:09 PM,assignment_submit,18.4,,,
CR-1008,COURSE-006,01/06/2025 05:11 PM,video_watch,3.1,VID-036,0.39,
CR-1008,COURSE-005,01/29/2025 08:58 PM,assignment_submit,21.7,,,
CR-1008,COURSE-006,03/25/2025 02:30 PM,assignment_submit,23.1,,,
CR-1008,COURSE-001,11/26/2024 09:06 PM,reading,35.6,,,
CR-1008,COURSE-004,12/07/2024 12:44 PM,reading,,,,
CR-1008,COURSE-001,03/25/2025 10:42 PM,video_watch,0.3,VID-035,0.73,
CR-1008,COURSE-009,03/31/2025 10:04 AM,reading,16.1,,,
CR-1008,COURSE-005,12/04/2024 01:01 PM,reading,9.8,,,
CR-1008,COURSE-007,01/07/2025 11:43 AM,video_watch,1.7,VID-039,0.69,
CR-1008,COURSE-010,10/16/2024 10:00 AM,reading,12.9,,,
CR-1008,COURSE-006,03/13/2025 08:19 PM,video_watch,17.9,VID-048,0.88,
CR-1008,COURSE-007,12/18/2024 11:08 AM,assignment_submit,41.2,,,
CR-1008,COURSE-009,12/11/2024 06:44 PM,quiz_attempt,6.7,,,103.3
CR-1008,COURSE-008,03/30/2025 03:51 PM,reading,66.2,,,
CR-1008,COURSE-009,09/26/2024 02:42 PM,video_watch,1.8,VID-019,0.63,
CR-1008,COURSE-006,10/12/2024 06:10 PM,video_watch,14.8,VID-019,0.88,
CR-1008,COURSE-004,04/20/2025 03:58 PM,reading,26.2,,,
CR-1008,COURSE-009,09/11/2024 02:03 PM,quiz_attempt,24.1,,,55.8
CR-1008,COURSE-005,01/18/2025 06:50 PM,forum_post,3.8,,,
